query_id,query,eid,title,doi,publication_name,cover_date,subtype_description,citedby_count,openaccess,authors,affiliations,scopus_link
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85153482669,A Multiagent Cooperative Learning System With Evolution of Social Roles,10.1109/TEVC.2023.3268076,IEEE Transactions on Evolutionary Computation,2024-04-01,Article,14,0,Hou Y.; Sun M.; Zeng Y.; Ong Y.S.; Jin Y.; Ge H.; Zhang Q.,"Dalian University of Technology; University of Surrey; Universität Bielefeld; University of Northumbria; A-Star, Singapore Institute of Manufacturing Technology; Data Science & Artificial Intelligence Research Centre@ NTU",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85153482669&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85149401987,Many-to-Many Task Offloading in Vehicular Fog Computing: A Multi-Agent Deep Reinforcement Learning Approach,10.1109/TMC.2023.3250495,IEEE Transactions on Mobile Computing,2024-03-01,Article,74,0,Wei Z.; Li B.; Zhang R.; Cheng X.; Yang L.,Peking University; Tongji University; Hong Kong University of Science and Technology; Peng Cheng Laboratory; The Hong Kong University of Science and Technology (Guangzhou),https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85149401987&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85179795899,DNN Inference Acceleration for Smart Devices in Industry 5.0 by Decentralized Deep Reinforcement Learning,10.1109/TCE.2023.3339468,IEEE Transactions on Consumer Electronics,2024-02-01,Article,18,0,Dong C.; Shafiq M.; Al Dabel M.M.; Sun Y.; Tian Z.,Guangzhou University; University of Hafr Al-Batin,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85179795899&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85182919342,Enhancing Multi-UAV Reconnaissance and Search Through Double Critic DDPG with Belief Probability Maps,10.1109/TIV.2024.3352581,IEEE Transactions on Intelligent Vehicles,2024-02-01,Article,40,0,Zhang B.; Lin X.; Zhu Y.; Tian J.; Zhu Z.,National University of Defense Technology China,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85182919342&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85212461495,"Graph Neural Network Meets Multi-Agent Reinforcement Learning: Fundamentals, Applications, and Future Directions",10.1109/MWC.015.2300595,IEEE Wireless Communications,2024-01-01,Article,51,0,Liu Z.; Zhang J.; Shi E.; Liu Z.; Niyato D.; Ai B.; Shen X.,Nanyang Technological University; University of Waterloo; Beijing Jiaotong University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85212461495&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85182926288,Promoting Collaborative Dispatching in the Ride-Sourcing Market With a Third-Party Integrator,10.1109/TITS.2023.3348764,IEEE Transactions on Intelligent Transportation Systems,2024-01-01,Article,6,0,Wang Y.; Wu J.; Sun H.; Lv Y.; Zhang J.,Southeast University; Beijing Jiaotong University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85182926288&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85168746084,From Naturalistic Traffic Data to Learning-Based Driving Policy: A Sim-To-Real Study,10.1109/TVT.2023.3307409,IEEE Transactions on Vehicular Technology,2024-01-01,Article,3,0,Yuan M.; Shan J.; Mi K.,University of Toronto; Lassonde School of Engineering,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85168746084&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85190170432,Routing and Charging Scheduling for EV Battery Swapping Systems: Hypergraph-Based Heterogeneous Multiagent Deep Reinforcement Learning,10.1109/TSG.2024.3386609,IEEE Transactions on Smart Grid,2024-01-01,Article,19,0,Mao S.; Jin J.; Xu Y.,Chinese University of Hong Kong; Donghua University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85190170432&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85192962184,MADRL-Based Rate Adaptation for 360° Video Streaming With Multiviewpoint Prediction,10.1109/JIOT.2024.3398548,IEEE Internet of Things Journal,2024-01-01,Article,20,2,Wang H.; Long Z.; Dong H.; El Saddik A.,University of Ottawa; Mohamed Bin Zayed University of Artificial Intelligence; Huawei Ottawa Research Center,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85192962184&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85162722954,Fast Adaptive Task Offloading and Resource Allocation in Large-Scale MEC Systems via Multiagent Graph Reinforcement Learning,10.1109/JIOT.2023.3285950,IEEE Internet of Things Journal,2024-01-01,Article,28,0,Gao Z.; Yang L.; Dai Y.,"College of Computer Science and Engineering, Northeastern University; Software College of Northeastern University",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85162722954&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85190342306,A Deep Recurrent-Reinforcement Learning Method for Intelligent AutoScaling of Serverless Functions,10.1109/TSC.2024.3387661,IEEE Transactions on Services Computing,2024-01-01,Article,39,0,Agarwal S.; Rodriguez M.A.; Buyya R.,School of Computing and Information Systems,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85190342306&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85199574972,AI-Generated Content-Based Edge Learning for Fast and Efficient Few-Shot Defect Detection in IIoT,10.1109/TSC.2024.3433529,IEEE Transactions on Services Computing,2024-01-01,Article,9,0,Li S.; Lin X.; Xu W.; Li J.,Shanghai Jiao Tong University; The Hong Kong Polytechnic University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85199574972&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85193527979,Deep Recurrent Reinforcement Learning for Intercept Guidance Law under Partial Observability,10.1080/08839514.2024.2355023,Applied Artificial Intelligence,2024-01-01,Article,3,1,Wang X.; Deng Y.; Cai Y.; Jiang H.,Xi'an Jiaotong University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85193527979&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85199290410,Adaptive Cache Policy Optimization Through Deep Reinforcement Learning in Dynamic Cellular Networks,10.23919/ICN.2024.0007,Intelligent and Converged Networks,2024-01-01,Article,1,1,Srinivasan A.; Amidzadeh M.; Zhang J.; Tirkkonen O.,Aalto University; College of Engineering,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85199290410&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105003535153,Collaborative Attack Sequence Generation Model Based on Multiagent Reinforcement Learning for Intelligent Traffic Signal System,10.1155/2024/4734030,International Journal of Intelligent Systems,2024-01-01,Article,4,1,Wu Y.; Xiang Y.; Baker T.; Tong E.; Zhu Y.; Cui X.; Zhang Z.; Han Z.; Liu J.; Niu W.,Beijing Jiaotong University; Deakin University; University of Brighton; Institute of Information Engineering; Ltd.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105003535153&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85203454162,Hygiea+: Toward Energy-Efficient and Highly Accurate Toothbrushing Monitoring via Wrist-Worn Gesture Sensing,10.1109/JIOT.2024.3439194,IEEE Internet of Things Journal,2024-01-01,Article,5,0,Feng X.; Luo C.; Chen J.; Li J.; Zhang L.; Tari Z.; Xu W.,City University of Hong Kong; Shenzhen University; RMIT University; Lazada Group,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85203454162&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85170208707,Counterfactual-attention multi-agent reinforcement learning for joint condition-based maintenance and production scheduling,10.1016/j.jmsy.2023.08.011,Journal of Manufacturing Systems,2023-12-01,Article,25,0,Zhang N.; Shen Y.; Du Y.; Chen L.; Zhang X.,"Peking University; China Construction Bank; Beijing Huadian Youkong Technology Co., Ltd.; Beijing Academy of Edge Computing",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85170208707&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85176108394,Multi-agent target search strategy optimization: Hierarchical reinforcement learning with multi-criteria negative feedback,10.1016/j.asoc.2023.110999,Applied Soft Computing,2023-12-01,Article,10,0,Cao X.; Luo H.; Tai J.; Jiang R.; Wang G.,Ministry of Education of the People's Republic of China; Hefei University of Technology; Anhui Engineering Research Center for Intelligent Management of Aerospace System,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85176108394&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85170535805,Memory-based deep reinforcement learning for cognitive radar target tracking waveform resource management,10.1049/rsn2.12469,Iet Radar Sonar and Navigation,2023-12-01,Article,10,1,Qin J.; Zhu M.; Pan Z.; Li Y.; Li Y.,Beijing Institute of Technology; Laboratory of Electromagnetic Space Cognition and Intelligent Control,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85170535805&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85136097497,Online Service Migration in Mobile Edge with Incomplete System Information: A Deep Recurrent Actor-Critic Learning Approach,10.1109/TMC.2022.3197706,IEEE Transactions on Mobile Computing,2023-11-01,Article,51,0,Wang J.; Hu J.; Min G.; Ni Q.; El-Ghazawi T.,"University of Exeter; School of Engineering and Applied Science; School of Computing and Communications, Lancaster University",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85136097497&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85159689123,Imperfect CSI-Based Resource Management in Cognitive IoT Networks: A Deep Recurrent Reinforcement Learning Framework,10.1109/TCCN.2023.3271144,IEEE Transactions on Cognitive Communications and Networking,2023-10-01,Article,15,0,Kaur A.; Kumar K.; Prakash A.; Tripathi R.,Motilal Nehru National Institute of Technology Allahabad; National Institute of Technology Hamirpur; ABV-Indian Institute of Information Technology and Management,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85159689123&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85163494137,A partially observable multi-ship collision avoidance decision-making model based on deep reinforcement learning,10.1016/j.ocecoaman.2023.106689,Ocean and Coastal Management,2023-08-01,Article,45,0,Zheng K.; Zhang X.; Wang C.; Zhang M.; Cui H.,Aalto University; Dalian Maritime University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85163494137&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85161609385,On Deep Recurrent Reinforcement Learning for Active Visual Tracking of Space Noncooperative Objects,10.1109/LRA.2023.3282792,IEEE Robotics and Automation Letters,2023-08-01,Article,22,0,Zhou D.; Sun G.; Zhang Z.; Wu L.,Harbin Institute of Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85161609385&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85132372752,Spiking Memory Policy with Population-encoding for Partially Observable Markov Decision Process Problems,10.1007/s12559-022-10030-6,Cognitive Computation,2023-07-01,Article,6,0,Cheng H.; Duan F.; He M.,Nankai University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85132372752&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85146215401,Reinforcement Learning with Model-Based Assistance for Shape Control in Sendzimir Rolling Mills,10.1109/TCST.2022.3227502,IEEE Transactions on Control Systems Technology,2023-07-01,Article,11,0,Park J.; Kim B.; Han S.,Pohang University of Science and Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85146215401&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85152099708,Deep learning-based selective spectrum sensing and allocation in cognitive vehicular radio networks,10.1016/j.vehcom.2023.100606,Vehicular Communications,2023-06-01,Article,22,0,Paul A.; Choi K.,Yeungnam University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85152099708&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85141348373,Learning controlled and targeted communication with the centralized critic for the multi-agent system,10.1007/s10489-022-04225-5,Applied Intelligence,2023-06-01,Article,5,0,Sun Q.; Yao Y.; Yi P.; Hu Y.J.; Yang Z.; Yang G.; Zhou X.,Northwestern Polytechnical University; Purple Mountain Laboratory,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85141348373&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85143789286,A reactive power optimization partially observable Markov decision process with data uncertainty using multi-agent actor-attention-critic algorithm,10.1016/j.ijepes.2022.108848,International Journal of Electrical Power and Energy Systems,2023-05-01,Article,13,0,Gu Y.; Huang X.,Southeast University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85143789286&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85145775408,Dual-attention assisted deep reinforcement learning algorithm for energy-efficient resource allocation in Industrial Internet of Things,10.1016/j.future.2022.12.009,Future Generation Computer Systems,2023-05-01,Article,26,0,Wang Y.; Shang F.; Lei J.; Zhu X.; Qin H.; Wen J.,Chongqing University of Posts and Telecommunications,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85145775408&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85143540906,GP-NFSP: Decentralized task offloading for mobile edge computing with independent reinforcement learning,10.1016/j.future.2022.11.025,Future Generation Computer Systems,2023-04-01,Article,13,0,Hou J.; Chen M.; Geng H.; Li R.; Lu J.,Chongqing University; Shanxi University; Alibaba Group Holding Limited,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85143540906&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85147423232,Deep reinforcement learning for optimal well control in subsurface systems with uncertain geology,10.1016/j.jcp.2023.111945,Journal of Computational Physics,2023-03-15,Article,26,0,Nasir Y.; Durlofsky L.J.,Stanford University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85147423232&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85148432269,Transformer Memory for Interactive Visual Navigation in Cluttered Environments,10.1109/LRA.2023.3241803,IEEE Robotics and Automation Letters,2023-03-01,Article,23,0,Li W.; Hong R.; Shen J.; Yuan L.; Lu Y.,East China Normal University; Beijing University of Chemical Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85148432269&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85151541581,Reinforcement Learning-Based Lane Change Decision for CAVs in Mixed Traffic Flow under Low Visibility Conditions,10.3390/math11061556,Mathematics,2023-03-01,Article,2,1,Gong B.; Xu Z.; Wei R.; Wang T.; Lin C.; Gao P.,Jilin University; China Academy of Transportation Sciences; Jilin Engineering Research Center for Intelligent Transportation System; Qingdao Municipal Transport Bureau,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85151541581&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85145648620,Disturbance-aware reinforcement learning for rejecting excessive disturbances,10.1016/j.robot.2022.104341,Robotics and Autonomous Systems,2023-03-01,Article,1,0,Lu W.; Hu M.,The University of Hong Kong; Harbin Institute of Technology Shenzhen,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85145648620&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85168732434,Dealing With Sparse Rewards Using Graph Neural Networks,10.1109/ACCESS.2023.3305927,IEEE Access,2023-01-01,Article,5,1,Gerasyov M.; Makarov I.,HSE University; National University of Science & Technology (MISIS); Artificial Intelligence Research Institute (AIRI),https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85168732434&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85176591067,Optimal scheduling for charging and discharging of electric vehicles based on deep reinforcement learning,10.3389/fenrg.2023.1273820,Frontiers in Energy Research,2023-01-01,Article,14,1,An D.; Cui F.; Kang X.,Xi'an Jiaotong University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85176591067&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85140140919,ET-HF: A novel information sharing model to improve multi-agent cooperation,10.1016/j.knosys.2022.109916,Knowledge Based Systems,2022-12-05,Article,20,0,Xie S.; Zhang H.; Yu H.; Li Y.; Zhang Z.; Luo X.,Shanghai University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85140140919&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85140468154,Improved Deep Recurrent Q-Network of POMDPs for Automated Penetration Testing,10.3390/app122010339,Applied Sciences Switzerland,2022-10-01,Article,18,1,Zhang Y.; Liu J.; Zhou S.; Hou D.; Zhong X.; Lu C.,National University of Defense Technology China; Anhui Province Key Laboratory of Cyberspace Security Situation Awareness and Evaluation,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85140468154&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85128695364,Joint Air-to-Ground Scheduling in UAV-Aided Vehicular Communication: A DRL Approach with Partial Observations,10.1109/LCOMM.2022.3167110,IEEE Communications Letters,2022-07-01,Article,29,0,Deng D.; Wang C.; Wang W.,Beijing University of Posts and Telecommunications,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85128695364&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85127099480,Cooperative cache update using multi-agent recurrent deep reinforcement learning for mobile edge networks,10.1016/j.comnet.2022.108876,Computer Networks,2022-05-22,Article,26,0,Somesula M.K.; Rout R.R.; Somayajulu D.V.L.N.,"National Institute of Technology, Warangal; Indian Institute of Information Technology Design and Manufacturing Kurnool",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85127099480&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85115699805,Deep Reinforcement Learning With Modulated Hebbian Plus Q-Network Architecture,10.1109/TNNLS.2021.3110281,IEEE Transactions on Neural Networks and Learning Systems,2022-05-01,Article,22,0,Ladosz P.; Ben-Iwhiwhu E.; Dick J.; Ketz N.; Kolouri S.; Krichmar J.L.; Pilly P.K.; Soltoggio A.,"University of California, Irvine; Ulsan National Institute of Science and Technology; Vanderbilt University School of Engineering; HRL Laboratories",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115699805&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-85130184858,Space-Air-Ground Integrated Mobile Crowdsensing for Partially Observable Data Collection by Multi-Scale Convolutional Graph Reinforcement Learning,10.3390/e24050638,Entropy,2022-05-01,Article,8,1,Ren Y.; Ye Z.; Song G.; Jiang X.,"College of Computer Science and Technology, Zhejiang University; School of Aeronautics and Astronautics, Zhejiang University",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85130184858&origin=inward
